Usia,Jenis_Kelamin,Status_Perkawinan,Jumlah_Anak,Pendidikan,Produk_Tabungan,Produk_Deposito,Produk_Kartu_Kredit,Pendapatan,Riwayat_Transaksi,Saldo_Rata_rata,Jalur_Pembukaan
53,Perempuan,Menikah,4,SMA,0,1,1,4305,6,9423,Aplikasi Digital
47,Laki-laki,Menikah,1,Magister,1,0,1,5106,54,1950,Aplikasi Digital
63,Perempuan,Cerai,0,Magister,1,1,1,5357,54,6889,Cabang
43,Laki-laki,Cerai,3,Magister,0,1,1,7460,60,5003,Cabang
63,Laki-laki,Menikah,3,SMA,0,1,0,3790,83,5090,Aplikasi Digital
48,Perempuan,Belum Menikah,4,Magister,1,1,0,5580,77,4089,Cabang
26,Laki-laki,Menikah,4,Magister,1,0,1,3664,9,6890,Aplikasi Digital
22,Perempuan,Cerai,0,Sarjana,0,1,0,3948,15,7641,Aplikasi Digital
25,Laki-laki,Menikah,3,Sarjana,0,1,0,5422,76,8150,Cabang
29,Laki-laki,Menikah,0,Magister,0,0,0,2673,37,5910,Marketing
49,Laki-laki,Menikah,2,Magister,1,1,0,3907,35,8453,Marketing
64,Perempuan,Menikah,1,Magister,0,1,1,6233,96,9924,Marketing
61,Perempuan,Cerai,0,Sarjana,0,1,1,2160,38,5775,Cabang
56,Laki-laki,Menikah,1,Sarjana,1,0,0,5021,89,8350,Cabang
46,Laki-laki,Cerai,0,Sarjana,0,1,0,3274,17,1279,Marketing
42,Laki-laki,Cerai,4,Sarjana,1,0,1,6605,31,2841,Cabang
46,Perempuan,Belum Menikah,1,SMA,1,1,0,2642,97,5198,Cabang
19,Laki-laki,Belum Menikah,4,Sarjana,1,1,1,3333,94,3388,Marketing
51,Perempuan,Belum Menikah,0,SMA,1,0,0,3773,10,2345,Aplikasi Digital
34,Perempuan,Belum Menikah,0,Magister,1,0,0,3925,28,1593,Aplikasi Digital
43,Perempuan,Belum Menikah,0,SMA,1,0,1,6233,46,1473,Cabang
30,Perempuan,Menikah,4,Sarjana,0,0,1,6755,24,3674,Aplikasi Digital
30,Perempuan,Menikah,0,Magister,1,0,0,5753,19,4570,Marketing
54,Perempuan,Menikah,1,Magister,1,0,1,3810,49,8250,Marketing
39,Laki-laki,Belum Menikah,0,Sarjana,1,0,1,2415,1,9005,Aplikasi Digital
29,Perempuan,Menikah,0,Magister,1,0,0,2855,65,4677,Marketing
22,Perempuan,Cerai,3,Magister,0,0,1,7381,22,6640,Aplikasi Digital
54,Perempuan,Cerai,4,Sarjana,0,0,1,4770,18,7711,Aplikasi Digital
53,Perempuan,Belum Menikah,4,Magister,1,1,0,4143,99,1824,Marketing
25,Perempuan,Menikah,3,Magister,0,1,1,4719,70,1956,Aplikasi Digital
24,Perempuan,Menikah,4,SMA,1,0,1,5842,51,5072,Cabang
39,Perempuan,Menikah,4,Magister,0,1,1,2646,91,3657,Cabang
38,Perempuan,Belum Menikah,1,Magister,1,1,1,6051,22,3076,Aplikasi Digital
19,Laki-laki,Menikah,3,SMA,0,1,1,4280,29,7715,Marketing
60,Laki-laki,Cerai,1,Magister,1,0,1,6017,20,4679,Marketing
59,Laki-laki,Belum Menikah,0,SMA,0,0,0,4626,16,5162,Aplikasi Digital
49,Laki-laki,Cerai,3,Sarjana,0,0,1,5622,32,6381,Aplikasi Digital
54,Perempuan,Belum Menikah,0,Magister,0,0,0,5637,49,2465,Marketing
60,Perempuan,Cerai,2,Magister,0,1,0,4430,17,1897,Cabang
63,Perempuan,Belum Menikah,1,Sarjana,0,1,0,5659,63,8386,Aplikasi Digital
28,Laki-laki,Belum Menikah,2,SMA,1,0,1,7736,54,4566,Cabang
49,Laki-laki,Menikah,3,SMA,1,0,0,4558,91,6631,Aplikasi Digital
40,Laki-laki,Menikah,4,Magister,0,1,0,4453,32,1275,Cabang
56,Laki-laki,Cerai,4,Magister,0,0,1,7463,88,6219,Aplikasi Digital
50,Perempuan,Belum Menikah,0,Sarjana,0,1,1,3065,16,5849,Marketing
22,Perempuan,Cerai,1,SMA,1,0,1,2630,15,6424,Aplikasi Digital
55,Laki-laki,Menikah,3,Magister,0,0,1,5077,14,3404,Marketing
58,Laki-laki,Cerai,3,Sarjana,1,0,1,4667,15,5285,Cabang
47,Perempuan,Belum Menikah,0,Magister,1,1,0,7756,38,7088,Marketing
31,Laki-laki,Belum Menikah,3,SMA,1,1,1,6706,91,3090,Marketing
42,Perempuan,Cerai,1,Sarjana,1,0,0,2543,66,6374,Aplikasi Digital
19,Laki-laki,Menikah,0,Magister,0,0,1,6150,56,2836,Aplikasi Digital
27,Perempuan,Menikah,4,SMA,1,1,0,3493,94,3897,Cabang
26,Laki-laki,Belum Menikah,3,SMA,1,0,0,3988,85,3814,Marketing
39,Laki-laki,Belum Menikah,3,SMA,1,0,1,7671,14,6858,Cabang
48,Laki-laki,Menikah,4,SMA,0,1,0,6690,88,7555,Cabang
46,Perempuan,Belum Menikah,3,Magister,0,0,1,7831,27,6376,Cabang
26,Perempuan,Menikah,1,Magister,1,1,1,5873,3,9496,Aplikasi Digital
57,Laki-laki,Cerai,1,Sarjana,0,0,1,2420,96,7411,Cabang
55,Perempuan,Cerai,3,Sarjana,1,1,1,3454,59,7425,Marketing
39,Perempuan,Menikah,0,SMA,0,1,1,5957,0,9329,Cabang
22,Laki-laki,Belum Menikah,0,SMA,0,0,1,3960,98,8674,Aplikasi Digital
23,Laki-laki,Belum Menikah,3,Magister,0,0,1,4918,68,5247,Marketing
38,Perempuan,Belum Menikah,3,Magister,0,1,1,2320,46,5648,Cabang
53,Perempuan,Menikah,3,SMA,0,0,0,6961,3,7080,Marketing
24,Perempuan,Belum Menikah,2,Magister,0,1,1,2410,41,9347,Aplikasi Digital
40,Laki-laki,Menikah,4,SMA,0,0,0,6667,97,9197,Cabang
30,Perempuan,Menikah,2,Sarjana,1,0,1,7271,18,3418,Cabang
49,Perempuan,Belum Menikah,2,Magister,0,1,0,3036,1,2191,Cabang
47,Perempuan,Menikah,1,Magister,1,1,0,4488,10,6831,Aplikasi Digital
32,Laki-laki,Belum Menikah,1,Sarjana,1,0,1,4070,59,5316,Marketing
44,Perempuan,Cerai,4,Magister,1,0,1,2101,69,4562,Cabang
42,Laki-laki,Menikah,1,Magister,0,1,1,3683,99,5119,Cabang
47,Laki-laki,Menikah,0,Magister,0,0,0,3963,43,8538,Cabang
43,Laki-laki,Belum Menikah,0,SMA,1,0,0,3885,92,9887,Cabang
31,Perempuan,Cerai,0,Sarjana,1,0,0,7922,75,3273,Marketing
21,Laki-laki,Belum Menikah,0,SMA,0,1,0,4863,36,5543,Aplikasi Digital
18,Perempuan,Cerai,4,SMA,1,1,1,6599,71,1348,Aplikasi Digital
20,Laki-laki,Cerai,0,Magister,0,0,1,6522,56,9908,Marketing
58,Perempuan,Cerai,3,Sarjana,1,0,0,5791,95,3046,Cabang
39,Perempuan,Belum Menikah,3,Sarjana,1,0,0,6736,85,9974,Marketing
25,Laki-laki,Belum Menikah,3,Magister,0,1,0,2194,87,6721,Marketing
56,Laki-laki,Cerai,4,Magister,0,0,0,3506,13,5182,Marketing
43,Laki-laki,Menikah,3,Sarjana,1,1,0,7271,9,7171,Marketing
24,Perempuan,Belum Menikah,1,SMA,1,0,0,7717,19,1677,Marketing
49,Laki-laki,Menikah,0,Sarjana,1,1,1,5708,10,3207,Marketing
50,Perempuan,Menikah,1,SMA,1,0,0,3241,9,2871,Aplikasi Digital
63,Perempuan,Belum Menikah,1,SMA,1,0,1,4106,91,8087,Aplikasi Digital
31,Laki-laki,Belum Menikah,3,SMA,0,1,0,2331,28,7367,Marketing
60,Perempuan,Cerai,2,SMA,0,1,0,3234,17,2972,Marketing
39,Perempuan,Belum Menikah,1,Magister,1,0,1,3089,90,5071,Marketing
49,Perempuan,Belum Menikah,1,Sarjana,0,0,0,5739,88,9555,Aplikasi Digital
43,Laki-laki,Belum Menikah,3,Sarjana,0,0,1,3547,77,6182,Cabang
62,Laki-laki,Menikah,2,Magister,1,0,0,6803,13,3794,Cabang
31,Laki-laki,Cerai,4,Sarjana,1,0,1,7180,58,9087,Cabang
63,Laki-laki,Menikah,2,Magister,1,0,1,5337,59,8107,Marketing
21,Laki-laki,Cerai,2,SMA,1,1,1,6724,97,8065,Cabang
63,Laki-laki,Cerai,0,Sarjana,1,0,0,5447,98,2864,Marketing
55,Laki-laki,Cerai,4,Sarjana,0,0,1,6528,82,9582,Cabang
62,Laki-laki,Belum Menikah,4,SMA,1,0,1,6824,88,4108,Aplikasi Digital
31,Laki-laki,Belum Menikah,4,SMA,1,0,0,7630,1,9873,Aplikasi Digital
57,Perempuan,Cerai,1,Sarjana,1,0,0,7818,18,4547,Marketing
44,Laki-laki,Menikah,0,Magister,1,0,1,7599,97,7112,Cabang
54,Laki-laki,Menikah,0,SMA,1,0,1,7938,60,5813,Cabang
31,Perempuan,Belum Menikah,0,SMA,1,1,0,4336,35,2148,Cabang
35,Perempuan,Cerai,3,SMA,1,0,1,4568,4,6685,Cabang
48,Laki-laki,Belum Menikah,2,Sarjana,0,0,0,4084,3,6027,Cabang
54,Laki-laki,Cerai,2,Magister,1,0,1,4687,30,7088,Aplikasi Digital
57,Perempuan,Menikah,0,SMA,1,1,0,3935,14,8602,Marketing
52,Perempuan,Belum Menikah,2,Sarjana,1,1,0,6654,91,4482,Cabang
30,Perempuan,Belum Menikah,0,SMA,1,1,1,3156,4,4870,Aplikasi Digital
22,Perempuan,Belum Menikah,4,Magister,0,1,1,6992,65,3298,Cabang
40,Laki-laki,Menikah,0,Sarjana,0,0,0,6552,52,2858,Aplikasi Digital
35,Laki-laki,Menikah,4,SMA,0,1,1,4684,88,8159,Marketing
58,Laki-laki,Belum Menikah,3,SMA,0,0,0,3405,18,8176,Cabang
53,Laki-laki,Menikah,4,Sarjana,0,0,0,7718,61,7435,Cabang
26,Laki-laki,Cerai,4,Magister,0,1,0,4612,81,4818,Aplikasi Digital
43,Laki-laki,Menikah,0,Sarjana,0,0,1,3654,26,9218,Marketing
30,Laki-laki,Menikah,4,Magister,0,1,1,2719,15,5378,Aplikasi Digital
45,Perempuan,Menikah,0,Sarjana,0,1,0,2257,59,8591,Aplikasi Digital
45,Perempuan,Cerai,0,Magister,1,0,0,5751,31,4046,Marketing
63,Laki-laki,Belum Menikah,1,Sarjana,1,1,0,5982,38,3617,Cabang
40,Perempuan,Cerai,3,SMA,1,1,0,7155,24,6241,Cabang
28,Perempuan,Belum Menikah,3,Magister,1,0,0,2003,83,6976,Aplikasi Digital
41,Perempuan,Cerai,0,Sarjana,1,1,1,2282,99,7102,Marketing
45,Perempuan,Belum Menikah,4,Sarjana,1,1,1,5992,51,7350,Marketing
43,Laki-laki,Belum Menikah,1,Magister,0,1,1,2989,29,6463,Cabang
53,Laki-laki,Cerai,0,Magister,1,1,1,7764,20,3233,Cabang
36,Laki-laki,Menikah,1,Sarjana,1,1,1,2689,25,6640,Aplikasi Digital
18,Perempuan,Menikah,1,Sarjana,0,0,1,7793,81,2195,Cabang
46,Laki-laki,Menikah,1,Magister,0,0,1,7925,67,3182,Marketing
21,Perempuan,Belum Menikah,3,Magister,1,0,0,2285,31,6035,Aplikasi Digital
59,Laki-laki,Menikah,2,Magister,1,0,1,6634,87,8604,Aplikasi Digital
45,Perempuan,Belum Menikah,3,Sarjana,1,0,1,6571,46,1862,Marketing
22,Perempuan,Menikah,4,Sarjana,1,1,1,4442,58,4212,Cabang
36,Laki-laki,Cerai,2,Magister,0,0,1,6811,51,7779,Cabang
24,Perempuan,Belum Menikah,1,SMA,0,0,0,6382,82,6818,Marketing
31,Laki-laki,Cerai,4,Sarjana,0,1,1,6226,34,1222,Cabang
36,Laki-laki,Cerai,0,Sarjana,0,0,0,4143,87,1759,Cabang
61,Perempuan,Menikah,4,SMA,0,1,1,6978,86,8639,Aplikasi Digital
26,Perempuan,Menikah,3,Sarjana,0,0,1,3489,78,8960,Cabang
43,Laki-laki,Cerai,4,SMA,1,0,0,5134,27,6673,Cabang
35,Perempuan,Belum Menikah,0,Sarjana,0,1,1,2481,60,2604,Marketing
34,Perempuan,Menikah,2,SMA,0,1,0,3725,5,2008,Marketing
38,Laki-laki,Menikah,2,SMA,1,1,0,2358,15,1753,Marketing
35,Perempuan,Cerai,4,Sarjana,0,0,0,4206,6,7523,Marketing
31,Laki-laki,Menikah,1,Magister,1,1,1,7483,44,9300,Marketing
18,Laki-laki,Menikah,1,Sarjana,0,1,0,6558,96,3735,Marketing
36,Laki-laki,Belum Menikah,4,Sarjana,0,1,0,2041,56,7127,Aplikasi Digital
55,Laki-laki,Cerai,0,Magister,0,0,0,2179,72,4742,Cabang
48,Laki-laki,Cerai,2,Magister,1,1,0,6200,25,4433,Aplikasi Digital
38,Laki-laki,Cerai,1,Magister,1,1,0,3589,85,4856,Cabang
59,Laki-laki,Cerai,2,Sarjana,0,0,0,6198,71,7759,Marketing
25,Perempuan,Cerai,1,Magister,0,1,1,7961,49,2849,Cabang
25,Perempuan,Menikah,0,Magister,1,0,1,6516,22,2301,Aplikasi Digital
25,Perempuan,Cerai,4,Magister,1,1,1,7089,97,3042,Cabang
32,Perempuan,Belum Menikah,0,SMA,1,1,0,5801,94,4080,Cabang
24,Laki-laki,Cerai,3,Sarjana,1,1,0,5839,97,4764,Marketing
58,Perempuan,Menikah,2,Sarjana,0,0,1,3629,36,5059,Aplikasi Digital
33,Laki-laki,Belum Menikah,3,SMA,1,0,1,4922,66,8085,Marketing
24,Perempuan,Cerai,4,Magister,0,1,0,7874,4,3014,Marketing
23,Laki-laki,Menikah,4,Sarjana,0,0,0,7747,85,3707,Marketing
24,Perempuan,Cerai,2,Magister,1,1,1,7158,27,5614,Cabang
41,Perempuan,Cerai,4,Magister,0,1,0,2568,71,3743,Cabang
40,Laki-laki,Menikah,1,SMA,0,0,1,3607,74,3400,Aplikasi Digital
46,Laki-laki,Belum Menikah,2,Magister,1,1,0,5385,44,3957,Cabang
29,Laki-laki,Belum Menikah,3,Sarjana,0,1,1,5344,14,7943,Cabang
58,Perempuan,Menikah,2,SMA,1,0,0,2838,85,9945,Aplikasi Digital
25,Perempuan,Cerai,3,Sarjana,0,1,1,5085,1,1849,Marketing
53,Perempuan,Cerai,0,Sarjana,1,1,1,7019,3,9197,Aplikasi Digital
36,Laki-laki,Menikah,3,Sarjana,1,0,0,7733,56,6898,Aplikasi Digital
33,Perempuan,Belum Menikah,3,Magister,0,1,1,5723,15,8493,Cabang
29,Perempuan,Cerai,1,SMA,0,0,0,6914,3,9532,Aplikasi Digital
36,Perempuan,Belum Menikah,0,Magister,0,0,1,6127,25,9497,Aplikasi Digital
22,Laki-laki,Menikah,4,Magister,0,1,1,7369,59,4937,Cabang
45,Laki-laki,Cerai,0,Magister,1,1,0,3009,56,2669,Aplikasi Digital
19,Perempuan,Cerai,2,SMA,1,1,1,3592,86,3948,Marketing
25,Laki-laki,Belum Menikah,3,Magister,0,1,0,3712,70,5688,Cabang
37,Laki-laki,Cerai,3,Magister,1,1,0,6920,89,5317,Marketing
29,Perempuan,Cerai,1,SMA,1,0,1,3457,63,6164,Aplikasi Digital
24,Laki-laki,Cerai,3,Magister,1,1,0,3902,80,3934,Marketing
50,Laki-laki,Menikah,0,Magister,1,1,0,5316,33,2646,Marketing
23,Perempuan,Cerai,1,Magister,1,0,1,5600,38,4466,Cabang
63,Perempuan,Cerai,1,Sarjana,1,1,1,3923,8,8726,Marketing
57,Laki-laki,Menikah,0,Magister,1,0,0,3898,60,6650,Marketing
37,Perempuan,Menikah,3,SMA,1,1,0,5010,29,7781,Marketing
22,Perempuan,Belum Menikah,3,SMA,1,0,1,7771,75,4707,Aplikasi Digital
39,Perempuan,Cerai,1,SMA,0,0,1,5001,16,7608,Cabang
46,Laki-laki,Cerai,1,Magister,1,1,0,4659,42,1830,Marketing
42,Laki-laki,Belum Menikah,0,Sarjana,1,0,1,7257,51,8532,Marketing
56,Laki-laki,Cerai,2,SMA,0,0,1,7010,93,2798,Cabang
29,Laki-laki,Belum Menikah,0,SMA,1,1,0,5785,17,8933,Marketing
37,Laki-laki,Menikah,3,Sarjana,1,0,1,4031,12,5314,Aplikasi Digital
51,Laki-laki,Menikah,3,Sarjana,0,1,1,4151,52,2553,Cabang
62,Perempuan,Cerai,0,Sarjana,0,1,1,4852,98,5498,Marketing
57,Laki-laki,Cerai,1,Sarjana,1,0,1,7039,45,6014,Aplikasi Digital
33,Laki-laki,Menikah,4,Sarjana,1,1,0,2597,65,8603,Marketing
32,Laki-laki,Menikah,2,SMA,0,1,0,5523,7,3723,Aplikasi Digital
37,Laki-laki,Menikah,0,Sarjana,0,1,1,2339,0,2942,Marketing
58,Laki-laki,Belum Menikah,3,Sarjana,0,0,0,5534,69,4207,Aplikasi Digital
54,Perempuan,Menikah,4,SMA,0,1,1,6913,68,7030,Marketing
31,Laki-laki,Cerai,2,Magister,0,1,1,5301,49,8671,Aplikasi Digital
58,Laki-laki,Belum Menikah,1,Sarjana,1,0,0,4004,10,8706,Aplikasi Digital
59,Laki-laki,Menikah,2,Magister,0,0,1,5612,16,6403,Aplikasi Digital
44,Perempuan,Menikah,3,Sarjana,0,1,0,5278,59,6736,Aplikasi Digital
49,Laki-laki,Cerai,2,Sarjana,0,0,1,3975,20,7412,Cabang
57,Perempuan,Cerai,0,Sarjana,1,0,0,7968,12,6655,Aplikasi Digital
57,Laki-laki,Belum Menikah,1,Magister,0,0,0,5723,66,3261,Aplikasi Digital
61,Perempuan,Cerai,3,Sarjana,0,1,0,7756,52,1492,Aplikasi Digital
55,Perempuan,Belum Menikah,4,Magister,1,1,0,4683,34,5766,Aplikasi Digital
25,Laki-laki,Cerai,4,SMA,1,1,1,4812,26,9393,Cabang
30,Laki-laki,Cerai,2,Magister,1,1,1,4824,78,3140,Marketing
60,Laki-laki,Cerai,1,SMA,0,0,0,5064,47,1859,Cabang
51,Laki-laki,Belum Menikah,1,Sarjana,1,1,0,7444,91,5378,Aplikasi Digital
34,Perempuan,Menikah,1,Magister,0,0,0,6600,45,4495,Cabang
36,Laki-laki,Menikah,4,Sarjana,1,1,0,5758,53,6729,Cabang
52,Laki-laki,Cerai,1,Sarjana,0,1,1,2757,98,5923,Aplikasi Digital
24,Laki-laki,Belum Menikah,2,Sarjana,1,0,1,4237,95,6018,Marketing
43,Perempuan,Belum Menikah,1,Sarjana,0,1,0,2643,78,5011,Aplikasi Digital
29,Perempuan,Cerai,0,SMA,0,1,1,4499,10,1662,Aplikasi Digital
39,Laki-laki,Menikah,1,SMA,1,0,1,3263,41,3102,Marketing
53,Perempuan,Cerai,4,SMA,1,1,0,3364,69,2140,Marketing
37,Perempuan,Cerai,0,Sarjana,0,1,1,5970,73,9337,Aplikasi Digital
63,Laki-laki,Menikah,4,SMA,0,1,1,2655,50,9897,Marketing
45,Laki-laki,Cerai,1,SMA,1,1,0,4390,94,3370,Aplikasi Digital
24,Perempuan,Menikah,3,SMA,1,0,0,3485,93,2258,Marketing
21,Laki-laki,Menikah,3,SMA,1,0,1,4106,17,2620,Aplikasi Digital
18,Laki-laki,Cerai,4,Magister,1,1,1,6825,46,6598,Cabang
29,Laki-laki,Cerai,2,Magister,0,1,0,5838,40,7463,Marketing
22,Perempuan,Menikah,3,Sarjana,0,0,1,3732,23,9314,Marketing
44,Perempuan,Belum Menikah,0,Magister,1,1,1,7272,51,1352,Aplikasi Digital
55,Perempuan,Belum Menikah,0,Magister,1,1,0,3808,73,9032,Aplikasi Digital
30,Laki-laki,Belum Menikah,3,Sarjana,0,1,1,2830,59,5510,Cabang
20,Perempuan,Cerai,4,SMA,0,1,1,6497,17,8322,Aplikasi Digital
64,Perempuan,Cerai,3,Magister,0,1,1,7815,4,8054,Marketing
59,Perempuan,Menikah,3,Magister,1,1,0,2454,53,1807,Aplikasi Digital
41,Laki-laki,Belum Menikah,3,SMA,0,0,0,2556,52,7044,Cabang
32,Laki-laki,Menikah,1,Sarjana,0,1,0,2662,13,9431,Marketing
55,Laki-laki,Cerai,3,SMA,0,1,1,5223,29,1434,Aplikasi Digital
48,Perempuan,Cerai,0,SMA,0,1,0,2294,70,1940,Cabang
24,Laki-laki,Menikah,1,SMA,1,0,0,3379,59,9929,Aplikasi Digital
31,Laki-laki,Cerai,3,Magister,0,1,1,7949,21,3293,Marketing
37,Laki-laki,Belum Menikah,4,Magister,0,0,0,7983,19,6130,Aplikasi Digital
59,Perempuan,Belum Menikah,4,Magister,1,1,1,7127,80,7898,Marketing
61,Perempuan,Belum Menikah,1,Sarjana,1,0,0,5915,81,6444,Cabang
39,Perempuan,Menikah,0,Sarjana,0,1,1,4983,82,6233,Cabang
23,Laki-laki,Belum Menikah,0,Magister,0,0,0,2528,94,6622,Marketing
53,Laki-laki,Menikah,4,Sarjana,0,0,0,7502,62,6498,Cabang
33,Laki-laki,Cerai,2,Magister,1,1,1,7525,27,7664,Aplikasi Digital
60,Perempuan,Cerai,2,Sarjana,1,1,0,5759,77,1844,Cabang
56,Laki-laki,Belum Menikah,3,Sarjana,0,1,1,5666,68,3274,Marketing
56,Laki-laki,Cerai,4,Magister,1,1,1,3971,47,2841,Aplikasi Digital
53,Laki-laki,Belum Menikah,0,Magister,1,0,0,7718,97,4756,Cabang
24,Laki-laki,Belum Menikah,4,Magister,0,1,1,7762,34,3977,Aplikasi Digital
39,Laki-laki,Menikah,4,Magister,1,1,1,2566,70,5841,Cabang
63,Laki-laki,Menikah,1,Sarjana,1,1,0,7846,54,1195,Cabang
31,Perempuan,Belum Menikah,0,Magister,0,1,0,5871,85,8818,Marketing
41,Laki-laki,Belum Menikah,1,Sarjana,0,1,1,3584,58,6017,Cabang
49,Perempuan,Belum Menikah,2,SMA,0,0,0,2342,76,1521,Marketing
47,Laki-laki,Menikah,0,Magister,1,1,1,5965,33,4075,Cabang
58,Perempuan,Belum Menikah,1,Sarjana,0,1,1,4519,18,7054,Aplikasi Digital
51,Laki-laki,Belum Menikah,0,SMA,0,0,1,3053,72,8343,Cabang
49,Perempuan,Menikah,3,Sarjana,1,0,1,3007,63,7843,Aplikasi Digital
58,Perempuan,Belum Menikah,0,Magister,1,1,0,5828,81,8112,Marketing
44,Perempuan,Belum Menikah,0,Magister,1,0,1,3033,94,3337,Cabang
51,Laki-laki,Cerai,2,Magister,0,0,1,2347,66,2666,Aplikasi Digital
39,Perempuan,Cerai,4,SMA,0,1,1,7410,30,1366,Cabang
34,Perempuan,Belum Menikah,3,Sarjana,1,1,0,5884,51,9082,Aplikasi Digital
26,Laki-laki,Menikah,1,Sarjana,1,0,0,4542,61,1216,Cabang
30,Perempuan,Menikah,4,Magister,0,1,1,7172,42,2268,Aplikasi Digital
57,Perempuan,Menikah,1,Magister,0,0,0,3407,62,4488,Aplikasi Digital
30,Perempuan,Cerai,0,Magister,0,1,0,5627,18,5019,Cabang
26,Perempuan,Cerai,0,Magister,1,1,1,4805,75,6474,Cabang
45,Perempuan,Belum Menikah,2,SMA,1,0,0,3962,43,3294,Aplikasi Digital
50,Perempuan,Belum Menikah,0,SMA,1,0,1,6561,77,9732,Marketing
60,Laki-laki,Menikah,0,SMA,1,1,1,5856,77,4840,Marketing
22,Perempuan,Belum Menikah,0,SMA,1,0,1,5279,26,1225,Marketing
62,Perempuan,Cerai,4,SMA,1,1,0,2229,96,6081,Marketing
51,Perempuan,Menikah,0,Sarjana,1,1,1,2920,97,3911,Cabang
60,Perempuan,Belum Menikah,1,Sarjana,0,0,0,4867,21,3710,Aplikasi Digital
22,Perempuan,Belum Menikah,1,Magister,1,0,1,6265,29,4246,Marketing
60,Perempuan,Menikah,4,SMA,0,0,0,3664,17,1416,Marketing
40,Laki-laki,Cerai,0,SMA,0,0,0,7772,15,2683,Marketing
34,Perempuan,Menikah,4,SMA,1,0,0,5595,23,3444,Marketing
34,Perempuan,Cerai,0,Sarjana,1,0,0,3250,68,1055,Aplikasi Digital
45,Perempuan,Cerai,2,Magister,1,0,1,6342,47,2838,Cabang
30,Perempuan,Menikah,4,Magister,1,0,0,3001,1,2619,Aplikasi Digital
36,Laki-laki,Menikah,2,SMA,1,0,1,6807,91,9556,Marketing
28,Perempuan,Menikah,3,Magister,1,1,0,7931,23,3764,Marketing
49,Perempuan,Cerai,0,SMA,0,0,1,6918,35,1522,Marketing
53,Perempuan,Cerai,0,SMA,0,0,1,4877,77,9895,Marketing
25,Perempuan,Menikah,4,SMA,0,0,1,4069,92,8822,Aplikasi Digital
56,Perempuan,Belum Menikah,0,SMA,1,0,0,4902,79,8902,Cabang
44,Perempuan,Cerai,1,Sarjana,1,1,1,5684,13,1419,Marketing
19,Perempuan,Belum Menikah,4,Sarjana,1,0,0,7021,56,3225,Aplikasi Digital
35,Perempuan,Menikah,3,SMA,1,1,1,7967,41,4884,Marketing
27,Laki-laki,Belum Menikah,0,Magister,1,0,0,6385,50,4772,Marketing
60,Laki-laki,Cerai,1,Magister,0,1,0,6879,0,8378,Marketing
21,Perempuan,Belum Menikah,1,Sarjana,0,1,0,3503,72,1554,Aplikasi Digital
42,Perempuan,Menikah,0,SMA,1,1,0,5354,90,4034,Cabang
57,Laki-laki,Menikah,1,Magister,0,1,1,6885,55,3734,Aplikasi Digital
25,Laki-laki,Belum Menikah,1,Magister,1,1,1,2278,53,8516,Aplikasi Digital
21,Perempuan,Belum Menikah,0,Magister,1,0,1,3828,74,3080,Aplikasi Digital
35,Perempuan,Belum Menikah,4,Magister,1,1,1,2461,44,2114,Aplikasi Digital
35,Laki-laki,Cerai,2,Sarjana,0,0,0,5924,51,4172,Aplikasi Digital
50,Perempuan,Cerai,2,Sarjana,0,0,1,3272,64,8553,Cabang
22,Laki-laki,Belum Menikah,0,SMA,0,0,1,2640,81,2801,Marketing
53,Laki-laki,Cerai,4,Sarjana,1,1,1,5918,2,1647,Marketing
29,Perempuan,Belum Menikah,0,Magister,0,1,1,3618,97,7283,Aplikasi Digital
33,Perempuan,Cerai,3,Sarjana,1,1,0,4884,2,8530,Aplikasi Digital
42,Laki-laki,Menikah,3,SMA,0,0,0,6309,19,5589,Aplikasi Digital
52,Laki-laki,Menikah,3,Magister,1,0,1,7049,50,4196,Marketing
50,Perempuan,Belum Menikah,0,SMA,0,1,1,2466,7,2719,Marketing
26,Laki-laki,Cerai,1,Magister,0,1,1,4464,19,3660,Marketing
26,Laki-laki,Cerai,3,SMA,0,1,1,3872,11,6273,Aplikasi Digital
49,Laki-laki,Cerai,2,Magister,1,1,0,5332,99,1299,Aplikasi Digital
64,Perempuan,Menikah,4,SMA,0,1,1,3822,48,9423,Marketing
57,Perempuan,Cerai,3,Magister,1,0,0,4858,28,8926,Aplikasi Digital
46,Laki-laki,Belum Menikah,1,SMA,1,0,1,7413,64,6951,Cabang
19,Perempuan,Belum Menikah,0,Sarjana,1,0,0,4472,39,2556,Marketing
52,Laki-laki,Belum Menikah,1,SMA,1,1,0,4422,81,7931,Marketing
24,Perempuan,Cerai,0,SMA,0,0,0,7869,63,5535,Aplikasi Digital
53,Laki-laki,Belum Menikah,4,Magister,0,1,1,3753,25,1402,Cabang
50,Perempuan,Menikah,0,Magister,0,0,1,3523,96,5499,Marketing
27,Laki-laki,Menikah,4,Sarjana,0,0,0,2608,88,1923,Cabang
36,Perempuan,Cerai,0,SMA,1,1,0,3634,51,3575,Cabang
48,Perempuan,Menikah,1,Sarjana,0,0,1,3529,42,9480,Aplikasi Digital
39,Laki-laki,Belum Menikah,2,Sarjana,1,0,1,5740,36,7053,Marketing
22,Laki-laki,Cerai,0,Sarjana,1,1,1,5543,61,2146,Cabang
32,Laki-laki,Belum Menikah,4,Magister,1,0,1,3265,24,2624,Marketing
40,Perempuan,Belum Menikah,1,Magister,0,1,1,3514,74,2489,Aplikasi Digital
